date,inflation,unemployment
1990-08-01,7.1401198550853096,4.4
1990-09-01,7.282520071548027,4.4
1990-10-01,6.763566886477833,4.7
1990-11-01,6.576563525905638,4.9
1990-12-01,4.959432442353935,5.1
1991-01-01,3.539012526247083,5.2
1991-02-01,2.5791966741018055,5.5
1991-03-01,2.8792631747962862,5.8
1991-04-01,2.715379640528658,5.7
1991-05-01,2.251270560707829,5.7
1991-06-01,2.699137354674082,5.9
1991-07-01,3.294313729839567,6.0
1991-08-01,3.1380475616589067,5.9
1991-09-01,3.2785832724051436,6.1
1991-10-01,3.2688566286441527,6.0
1991-11-01,3.117643519782113,6.1
1991-12-01,2.95974391290615,6.1
1992-01-01,3.100557299064232,6.3
1992-02-01,3.2427286727150553,6.3
1992-03-01,2.782293636413202,6.2
1992-04-01,2.774143760079935,6.3
1992-05-01,3.2089219939570732,6.5
1992-06-01,3.2019662109727576,6.6
1992-07-01,2.8971422366357182,6.4
1992-08-01,3.3312799295482436,6.4
1992-09-01,3.469154013086328,6.4
1992-10-01,3.1710746925033617,6.4
1992-11-01,3.307483066272805,6.3
1992-12-01,3.3004429112773788,6.1
1993-01-01,3.150960662111416,5.9
1993-02-01,2.9917105892550917,5.9
1993-03-01,2.9832080457866774,5.9
1993-04-01,2.8387533345103573,5.8
1993-05-01,2.4015947660881176,5.8
1993-06-01,2.39653685844644,5.8
1993-07-01,2.393204638180538,5.8
1993-08-01,2.528502256669714,5.7
1993-09-01,2.5214125145689614,5.6
1993-10-01,2.797821287880941,5.7
1993-11-01,2.5184981178114363,5.1
1993-12-01,2.6536188005754666,5.4
1994-01-01,2.9288509776215137,5.2
1994-02-01,2.21863926574017,5.2
1994-03-01,2.0730189410296394,5.1
1994-04-01,2.207919765345904,5.0
1994-05-01,2.8967668081140183,4.7
1994-06-01,3.1684983792522523,4.7
1994-07-01,3.0220887709291646,4.8
1994-08-01,3.0200703915760534,4.7
1994-09-01,3.1512927399477895,4.4
1994-10-01,3.0057320407915267,4.5
1994-11-01,2.8577446255350707,4.3
1994-12-01,2.5702942189365188,4.2
1995-01-01,2.565111259097296,4.3
1995-02-01,3.241861918346544,4.1
1995-03-01,3.0980123251543232,4.2
1995-04-01,3.09182185639251,4.4
1995-05-01,2.8153321804118145,4.5
1995-06-01,2.673395254053711,4.3
1995-07-01,2.534903531039737,4.2
1995-08-01,2.2538085383594915,4.3
1995-09-01,2.1166887692491083,4.2
1995-10-01,1.9800217260461839,4.1
1995-11-01,2.785532187751105,4.4
1995-12-01,2.7800790741005343,4.2
1996-01-01,3.1733115486139063,4.2
1996-02-01,3.4314964803998755,4.2
1996-03-01,3.5574926044208084,4.2
1996-04-01,3.6830796987968792,4.2
1996-05-01,3.00015416543549,4.3
1996-06-01,2.8647128903896566,4.1
1996-07-01,2.855360629708185,4.0
1996-08-01,2.712357898186338,3.8
1996-09-01,2.9671157943535214,3.9
1996-10-01,3.090553744472745,3.8
1996-11-01,3.0846559221950707,4.0
1996-12-01,3.208418634573588,3.8
1997-01-01,2.6867062374735085,4.0
1997-02-01,2.1670034194468513,3.8
1997-03-01,1.523787552108261,3.7
1997-04-01,1.3917754986521251,3.7
1997-05-01,1.2621279471120308,3.3
1997-06-01,1.3874465558864468,3.5
1997-07-01,1.7661554937253516,3.5
1997-08-01,2.0166093805676497,3.6
1997-09-01,2.2659813533706896,3.5
1997-10-01,2.0109578945006343,3.5
1997-11-01,2.008454842527081,3.4
1997-12-01,1.5028037873837288,3.5
1998-01-01,0.9984278293885774,3.3
1998-02-01,0.8709829060622892,3.2
1998-03-01,1.1215742472258865,3.3
1998-04-01,1.2451403662868448,3.0
1998-05-01,1.4943296387668294,3.1
